m,Projective,Affine,Ruzsa
34704,21.1908,17.8042,10.5206
34705,20.1693,17.599,10.8488
34706,19.2698,16.5992,9.79377
34707,18.8576,15.695,9.89568
34708,18.5635,15.5559,10.1893
34709,18.6129,16.1481,10.2913
34710,18.4265,16.2274,8.88302
34711,19.0626,15.944,9.11953
34712,19.609,16.6282,9.85191
34713,19.6964,16.2831,10.3145
34714,19.0741,16.6876,9.96699
34715,19.1615,17.1965,9.86133
34716,17.9089,17.4185,9.83562
34717,16.7134,17.1559,9.95504
34718,17.0484,17.8828,10.009
34719,16.9647,17.8438,10.9059
34720,16.8574,18.7129,11.2052
34721,16.9885,17.1261,11.3457
34722,17.0747,17.2376,10.6705
34723,17.8142,16.6982,11.5967
34724,17.8045,16.9886,12.1592
34725,16.8876,17.6069,12.4586
34726,17.4753,17.8327,12.715
34727,17.9658,17.6906,12.8556
34728,17.9562,18.4552,11.9249
34729,17.86,18.5905,12.851
34730,18.0512,18.8805,13.4136
34731,17.9552,18.1121,13.6701
34732,18.1064,18.2202,12.2473
34733,17.8055,17.1685,10.9629
34734,18.4079,17.3536,10.5223
34735,17.429,17.6493,10.7788
34736,17.6601,18.0424,10.2897
34737,18.4774,17.2785,10.1732
34738,18.6584,17.737,10.4161
34739,17.8543,17.8658,9.77818
34740,18.4632,17.9209,10.1901
34741,18.2335,18.2569,10.9636
34742,17.7256,17.6988,9.88794
34743,18.1355,16.7015,9.8893
34744,18.1842,16.9448,9.78864
34745,17.2007,16.7829,9.60837
34746,17.7672,17.3944,10.225
34747,18.108,18.0805,10.4157
34748,18.7513,17.7849,11.2487
34749,18.2265,17.3632,12.1717
34750,17.9792,18.0106,11.7134
34751,18.2243,17.1697,11.573
34752,17.2919,17.7655,11.9544
34753,18.0371,18.52,10.8837
34754,18.1272,17.5878,10.9332
34755,18.5321,17.6307,11.7678
34756,18.2675,17.6734,12.6232
34757,17.6404,16.9158,10.853
34758,17.9318,16.6855,9.77855
34759,17.8374,16.5219,9.59133
34760,17.3373,15.6932,10.3004
34761,17.8099,16.6436,9.5155
34762,17.8057,16.1369,9.30769
34763,16.5977,16.1731,9.60319
34764,17.054,16.6653,9.06035
34765,17.2881,16.8795,9.49022
34766,17.9442,16.9945,8.9726
34767,18.5452,17.7107,9.08621
34768,19.0765,16.9809,9.51613
34769,19.096,17.1421,9.19048
34770,18.8889,16.2102,9.73432
34771,19.5931,16.7449,9.42019
34772,18.3209,16.9061,10.2375
34773,17.749,16.6427,10.9347
34774,17.6838,16.7836,10.7435
34775,17.4299,17.2074,10.3281
34776,16.8223,16.4331,10.9511
34777,16.9686,16.5559,10.4809
34778,17.9578,17.0771,10.87
34779,16.904,17.1117,11.0324
34780,16.1424,17.7682,8.23739
34781,16.8552,17.6697,7.63296
34782,15.5592,18.358,7.70773
34783,15.2346,19.1196,7.7305
34784,15.7368,19.3494,7.75996
34785,15.8718,18.047,8.00006
34786,15.7438,17.3208,8.35019
34787,16.2128,17.5507,9.04572
34788,16.3639,16.3869,9.51386
34789,17.1057,16.6169,9.29734
34790,16.5022,16.1994,9.80127
34791,16.8888,16.8473,9.8358
34792,17.3474,15.9173,10.6775
34793,17.4825,16.6363,10.0356
34794,17.5459,17.0767,10.5961
34795,17.4169,17.0223,11.4855
34796,16.7965,17.2233,11.9158
34797,17.167,16.6817,12.7575
34798,17.5739,17.1272,12.4059
34799,17.1595,17.4127,12.5859
34800,17.2366,17.6572,13.3628
34801,17.3816,16.5063,12.2325
34802,18.0066,17.3357,11.0097
34803,18.4126,15.678,10.1559
34804,19.0816,16.3069,10.3126
34805,18.5425,15.8402,9.9507
34806,18.091,16.3647,10.2361
34807,18.3472,15.9629,9.79437
34808,18.2402,15.5483,9.30321
34809,17.8776,15.9026,9.72738
34810,18.3127,16.2309,9.66966
34811,17.671,15.9567,9.7517
34812,17.925,15.7761,9.95122
34813,17.8889,15.9806,10.2638
34814,17.0611,16.5363,10.2902
34815,17.5013,16.4725,10.8126
34816,17.2452,16.6802,10.7665
34817,15.9046,16.7466,9.94057
34818,16.085,15.8204,8.71994
34819,15.8036,16.187,8.74585
34820,15.8482,16.3932,9.05217
34821,16.3502,15.706,9.12665
34822,17.1424,15.7442,9.84314
34823,17.7965,15.6669,9.17421
34824,18.2359,15.6547,9.49595
34825,17.367,15.9121,10.2185
34826,17.9157,15.9373,10.4742
34827,18.4835,16.1285,10.2998
34828,18.338,16.391,10.7779
34829,18.5533,16.9056,10.8525
34830,18.6556,16.6624,10.7033
34831,18.8259,17.2697,10.7711
34832,19.2868,16.5698,10.207
34833,18.4061,17.1622,10.1623
34834,18.0292,16.9971,10.8777
34835,18.6834,17.2211,11.5024
34836,17.9738,17.3674,12.0862
34837,18.4861,17.7118,12.6895
34838,19.0768,17.8559,12.812
34839,19.7757,17.1313,11.1846
34840,19.0089,17.423,10.7284
34841,18.3362,16.44,11.1547
34842,17.4555,16.9642,11.0383
34843,17.6162,16.228,10.7823
34844,17.7939,15.9557,10.8199
34845,16.791,15.8082,9.70678
34846,17.0816,15.7528,10.2419
34847,16.9629,15.4834,10.8927
34848,17.0353,15.2766,8.87726
34849,17.7297,15.5826,8.2766
34850,17.6062,15.6452,8.16565
34851,18.386,16.082,8.93347
34852,18.5445,16.4301,8.55073
34853,19.2389,16.8552,8.52625
34854,19.1954,17.292,8.65154
34855,19.8953,17.6402,8.94219
34856,20.0251,18.0561,9.3778
34857,19.8411,18.2637,9.37647
34858,18.464,17.5787,10.0421
34859,19.0072,16.5564,10.1931
34860,19.6413,16.6905,10.1338
34861,18.3614,17.1355,10.1076
34862,17.8716,16.7532,10.4313
34863,17.8335,16.6625,10.8828
34864,18.1136,17.0644,10.8707
34865,18.4677,17.3917,11.3821
34866,18.4175,16.7826,11.735
34867,18.3042,16.9193,11.6095
34868,18.6912,17.0733,11.9625
34869,18.5819,17.4738,11.9844
34870,18.0007,17.1105,10.6084
34871,18.7678,17.434,9.83559
34872,19.6119,17.8164,10.5957
34873,18.2592,17.1858,10.4057
34874,17.9098,17.158,10.0224
34875,17.9318,17.6414,9.8322
34876,17.8282,18.2795,10.5171
34877,17.441,18.8912,10.3474
34878,17.0156,18.8056,10.7696
34879,17.7511,19.4586,11.0242
34880,16.981,17.6293,10.1933
34881,16.6262,16.5718,10.3561
34882,16.9466,16.6738,9.86557
34883,15.8346,16.6883,9.73015
34884,15.9672,16.6339,10.1956
34885,16.0896,16.9644,10.2646
34886,16.7216,16.7635,9.27986
34887,16.8554,17.2367,9.59603
34888,17.3236,16.5419,9.48077
34889,17.8272,16.8711,9.62845
34890,16.9926,17.0621,9.6342
34891,17.282,16.2146,9.5786
34892,16.8772,16.2873,9.99495
34893,17.0038,16.5098,10.2552
34894,16.572,16.0315,10.6697
34895,17.3264,16.3623,10.1595
34896,17.4706,16.6568,10.4582
34897,17.9608,16.5653,9.79382
34898,18.3924,16.661,10.3004
34899,18.1191,16.6221,10.3605
34900,18.4986,16.6954,10.7174
34901,18.2255,17.0896,10.8458
34902,18.6009,17.7596,10.4021
34903,17.5663,17.3839,11.0651
34904,17.3227,16.2826,10.9332
34905,17.5241,16.4333,11.7264
34906,17.6411,15.9717,9.90854
34907,17.7518,16.4663,10.0541
34908,17.7599,16.3811,10.716
34909,17.3464,16.2143,11.0022
34910,17.5716,15.7876,9.94775
34911,17.8536,16.2037,10.589
34912,16.9735,15.9349,10.9009
34913,17.5555,15.8468,9.91856
34914,18.0935,16.05,9.80438
34915,17.35,15.4691,9.84395
34916,18.0469,15.7592,10.555
34917,16.8379,16.2025,9.93769
34918,16.8932,14.8014,10.3517
34919,16.1432,14.8975,10.3598
34920,16.3568,14.9581,10.7896
34921,15.4964,14.9854,11.0976
34922,15.6265,14.9904,11.8329
34923,16.2449,15.381,12.1409
34924,16.8742,15.5176,12.186
34925,16.8369,15.4435,12.7485
34926,17.0043,15.4598,12.7935
34927,16.8668,15.9458,12.8263
34928,17.1502,16.4501,12.2848
34929,17.2597,16.7642,12.9329
34930,16.9107,16.2077,12.8925
34931,16.7287,16.456,12.104
34932,17.4252,16.7297,12.0637
34933,16.5174,16.7398,12.6585
34934,16.7512,17.3487,11.5279
34935,17.282,17.6797,11.8299
34936,16.7034,17.2287,11.3231
34937,17.1023,18.0245,10.8887
34938,16.9061,18.31,11.2788
34939,17.6601,18.5501,11.4174
34940,17.673,18.4898,11.9822
34941,17.3988,18.2725,12.1208
34942,17.8492,18.667,10.8555
34943,18.3027,18.9525,11.5034
34944,17.8741,16.6256,10.5941
34945,18.381,16.6932,10.4527
34946,18.3304,16.8027,9.99821
34947,18.0208,17.509,10.9316
34948,18.1174,17.2685,10.9476
34949,17.3795,16.9686,11.881
34950,17.5399,16.6283,11.1429
34951,17.279,16.7671,11.1663
34952,17.5733,17.3176,10.4403
34953,17.613,17.8315,11.2776
34954,17.494,18.5075,10.6895
34955,18.1358,16.6564,10.8921
34956,17.615,16.4599,10.3349
34957,18.4735,16.8534,10.3533
34958,17.0555,16.7881,10.3425
34959,16.9429,16.2764,10.3196
34960,17.5109,15.5715,10.0877
34961,17.1233,16.1647,9.71457
34962,17.6454,16.3439,9.50045
34963,15.692,16.5524,9.14897
34964,16.3033,16.9284,9.52554
34965,16.9453,16.5007,9.18828
34966,17.0068,16.3818,10.1106
34967,17.1739,15.8418,10.4872
34968,18.0565,16.474,10.3145
34969,18.0452,16.7424,10.247
34970,17.8745,17.1271,9.93268
34971,17.8634,17.1223,10.1635
34972,16.9686,17.2607,10.5125
34973,17.2244,16.2756,10.2002
34974,17.1223,16.0135,10.5874
34975,17.3411,16.6091,11.0659
34976,16.9846,16.79,10.1878
34977,17.4867,16.2031,10.2076
34978,16.506,15.7958,10.384
34979,15.923,15.8771,10.4888
34980,15.9267,15.9291,9.90227
34981,15.8619,14.6992,2.02276
34982,15.2857,11.4011,2.46047
34983,11.4294,11.4584,3.23665
34984,11.8666,10.6688,3.37165
34985,11.5883,11.0305,2.74261
34986,11.9872,11.5141,3.67139
34987,12.621,12.1207,3.70752
34988,12.8848,12.7331,4.17324
34989,13.2334,13.5271,4.13643
34990,13.4151,13.9905,4.55175
34991,13.5988,14.8726,4.52134
34992,13.9644,14.6532,4.87262
34993,14.1788,14.0747,5.06931
34994,14.5587,13.5966,5.72251
34995,14.8818,13.6947,6.08793
34996,14.9469,14.3692,6.78721
34997,15.6077,14.5959,7.49587
34998,15.3939,14.7343,7.32939
34999,16.0187,14.6589,7.52615
35000,16.3039,15.1062,8.17938
35001,16.8465,14.5323,8.35737
35002,17.5073,14.3496,8.91315
35003,18.0063,15.023,9.33534
35004,18.6672,14.8985,9.51338
35005,18.4287,15.2341,10.0692
35006,17.4397,15.6082,9.79111
35007,16.9682,15.6188,8.47683
35008,17.044,16.3696,9.12645
35009,17.3262,16.0957,9.94177
35010,17.2735,15.7052,10.6843
35011,17.7384,16.4403,10.8947
35012,17.6025,17.2319,11.1274
35013,17.9631,17.0456,10.8174
35014,18.6547,16.6369,11.6744
35015,17.5063,16.9637,12.0435
35016,17.4912,17.0637,12.4368
35017,17.2689,17.6604,12.3569
35018,17.141,18.2923,12.1589
35019,17.1073,18.4168,10.6024
35020,17.2381,19.1533,10.876
35021,17.2484,16.4884,10.8762
35022,17.2362,16.6267,11.0908
35023,18.0775,17.0733,11.3225
35024,18.5755,17.5832,11.0672
35025,18.2911,16.2426,10.8944
35026,17.0594,15.9535,9.04873
35027,16.6419,16.1869,8.75508
35028,16.4454,15.9053,8.86346
35029,17.009,16.035,9.09106
35030,17.2858,16.3957,9.92086
35031,17.8494,16.9261,8.88255
35032,17.819,17.6343,9.03706
35033,18.1421,18.0826,9.72151
35034,18.6991,17.8504,9.97045
35035,17.7233,18.4807,10.287
35036,17.122,17.1136,10.1501
35037,17.2423,17.0301,10.5911
35038,17.1283,17.394,10.2048
35039,17.7142,16.952,10.2344
35040,17.8346,16.7699,10.5408
35041,17.3147,17.1567,11.2392
35042,17.8581,17.6392,11.9526
35043,17.8676,16.9327,11.8021
35044,17.1717,16.6913,10.1906
35045,17.6883,16.7972,10.8794
35046,17.7484,16.8087,11.4494
35047,17.468,17.3652,10.8967
35048,16.9158,16.4194,10.9229
35049,16.982,16.2284,11.2031
35050,16.9041,16.5134,11.5832
35051,16.7894,16.0478,11.2125
35052,17.0753,16.4522,10.8599
35053,17.4866,16.2983,10.5226
35054,18.2276,16.6654,10.4996
35055,18.2383,17.0115,11.1553
35056,17.6363,16.2843,10.6009
35057,17.9088,15.8722,10.3627
35058,18.509,16.0461,10.2765
35059,17.0402,15.9488,10.5138
35060,17.5066,15.4624,10.8627
35061,18.315,15.8181,11.7763
35062,17.2826,16.1195,11.3066
35063,17.0816,15.9391,11.8367
35064,17.5119,16.2449,12.3817
35065,17.1179,16.711,10.821
35066,16.9852,17.2548,11.3606
35067,16.9923,17.3567,11.1753
35068,16.9981,16.5813,10.8187
35069,16.9167,17.1492,10.7927
35070,17.3561,16.8592,10.4046
35071,17.5199,16.5245,10.8169
35072,17.6015,17.3036,9.82564
35073,18.3053,17.026,10.2097
35074,18.1951,17.4099,10.5004
35075,18.3315,17.3618,11.286
35076,19.1044,18.2059,10.6001
35077,18.5372,17.1996,10.8991
35078,19.1219,16.1125,10.4167
35079,19.2072,16.5381,10.6021
35080,17.7486,16.4665,10.1097
35081,18.4752,16.6682,10.3193
35082,18.2873,16.9055,10.4839
35083,18.0939,17.2249,10.889
35084,18.2925,16.8692,11.4342
35085,17.8377,17.0709,11.36
35086,17.9115,17.2615,9.93819
35087,17.639,17.402,9.57814
35088,17.502,16.4387,10.1896
35089,17.2612,16.1348,10.5978
35090,17.5254,16.7982,11.2093
35091,17.3516,16.3944,11.3758
35092,17.52,16.1288,10.2353
35093,17.8331,16.9734,10.4019
35094,18.5716,17.4047,10.5381
35095,19.0937,16.718,10.4941
35096,19.0395,17.3307,9.9025
35097,18.6917,17.8796,10.2113
35098,18.4329,17.4192,10.9715
35099,19.042,17.1032,11.6752
35100,17.9771,17.8166,11.7664
35101,18.483,18.0131,12.0199
35102,18.0367,16.0844,12.645
35103,17.2238,16.72,13.4807
35104,17.1509,16.3999,12.5234
35105,17.1599,16.4029,12.7385
35106,17.6472,17.034,10.5967
35107,18.3889,17.1608,10.8119
35108,18.2391,17.0085,11.0417
35109,18.8856,17.4117,11.2015
35110,18.4252,16.7864,11.1363
35111,18.7505,16.8813,11.3693
35112,17.9322,16.5572,10.4577
35113,18.3109,15.4497,10.3624
35114,17.6667,15.998,9.92363
35115,17.5651,16.382,10.1793
35116,17.2341,16.2368,10.6452
35117,17.4451,16.6863,9.99106
35118,17.2513,17.3445,10.6184
35119,17.5587,18.0519,10.943
35120,17.5872,17.8208,10.5433
35121,17.5549,17.2296,10.8384
35122,17.7318,16.5072,11.1519
35123,18.0393,17.1659,11.5104
35124,18.0679,17.9096,11.2477
35125,17.1892,18.2523,11.2975
35126,17.6267,18.3852,9.84096
35127,17.2736,19.1289,10.2004
35128,17.1136,18.4768,10.3258
35129,17.0522,18.2783,10.5407
35130,17.8041,18.4622,10.9534
35131,17.4331,18.6186,11.0789
35132,17.6315,18.6652,10.8408
35133,16.7953,18.0133,10.6465
35134,17.0574,17.1575,11.0975
35135,17.5308,17.6532,10.6478
35136,17.8505,17.9428,10.8686
35137,17.4723,18.1978,10.9916
35138,17.9467,17.8994,10.5596
35139,18.5003,16.7376,11.2866
35140,17.8095,16.8804,11.9055
35141,17.5445,17.4034,11.6056
35142,17.2986,17.528,10.8625
35143,17.4277,16.4439,11.3999
35144,17.7131,17.0127,11.55
35145,18.0106,17.5211,11.6486
35146,18.4202,16.8232,10.7141
35147,17.3384,16.813,10.8423
35148,17.1318,16.3616,10.8575
35149,17.6784,16.2749,11.2182
35150,17.3977,16.6829,10.7348
35151,17.2931,16.6774,10.7704
35152,16.9282,16.503,10.5086
35153,17.1366,16.6899,10.6526
35154,17.9315,16.1722,10.4263
35155,17.6406,16.1846,10.7464
35156,17.552,16.1339,10.5846
35157,17.2337,15.7287,11.2211
35158,17.5593,16.2887,11.9094
35159,17.8239,16.1442,11.6669
35160,18.1063,15.8721,11.5883
35161,17.925,16.5876,11.8509
35162,17.5958,16.4102,11.6085
35163,18.0484,16.3144,10.8267
35164,17.3609,16.198,10.5945
35165,17.3512,16.9153,11.0097
35166,17.0302,16.7608,10.7737
35167,16.9234,17.359,9.85016
35168,16.371,15.3838,9.63037
35169,17.0544,15.1001,10.3267
35170,16.7808,15.3996,9.92565
35171,16.7129,14.8986,5.75621
35172,16.4819,15.0939,6.25139
35173,16.8343,15.4825,6.49206
35174,16.8658,14.5167,7.00627
35175,16.0188,14.6911,7.33064
35176,16.8227,15.1441,7.47291
35177,17.1751,15.3771,8.07775
35178,17.2068,15.8935,8.73794
35179,17.1951,15.9574,9.59601
35180,17.2268,15.7841,10.388
35181,17.0132,16.1992,10.7209
35182,16.692,16.6523,11.1443
35183,16.7493,16.8854,11.5682
35184,16.8297,17.4019,10.1821
35185,17.0859,17.5527,10.382
35186,16.7369,17.7859,9.94582
35187,17.2682,18.3024,10.0909
35188,17.1152,16.8135,10.4695
35189,16.9962,17.2318,9.94699
35190,16.9444,16.5599,10.1595
35191,16.7263,16.4659,10.8064
35192,17.2934,16.1809,10.7513
35193,17.3747,16.3803,11.2103
35194,17.3336,16.0808,10.3149
35195,17.4197,15.6863,10.6058
35196,17.5572,16.2453,10.8629
35197,18.0101,16.1642,10.9344
35198,17.0193,16.7665,11.1754
35199,16.8727,17.1109,9.77854
35200,17.0869,17.0644,9.05162
35201,17.1129,16.1004,9.17082
35202,17.7461,15.1443,8.64556
35203,18.3559,15.2081,9.05541
35204,19.1741,15.7643,9.79153
35205,19.3929,16.5054,10.1638
35206,19.1839,16.9357,11.0979
35207,18.5671,16.2655,11.4113
35208,18.8396,16.6004,11.4202
35209,19.0585,16.4332,11.7336
35210,18.8497,16.6631,10.967
35211,18.4403,16.9804,11.2112
35212,17.8176,16.4534,10.3807
35213,18.6313,16.8845,10.3229
35214,18.9605,16.8661,10.1198
35215,18.0576,16.5796,10.3062
35216,18.2128,16.9811,10.6042
35217,18.0785,17.308,11.1734
35218,17.9214,17.5973,11.3123
35219,18.3354,17.9976,11.4962
35220,18.5405,17.0988,11.6351
35221,18.2849,16.7744,11.652
35222,18.5362,17.5161,11.8678
35223,18.37,17.683,12.1642
35224,18.2484,16.9357,9.52053
35225,18.8268,16.2321,10.3766
35226,19.032,15.2395,10.1262
35227,18.7766,15.307,7.35472
35228,16.4484,15.9463,7.76529
35229,15.9415,16.7634,8.54425
35230,16.1468,16.9945,9.43234
35231,16.8054,15.9127,9.21846
35232,17.0156,16.2137,9.901
35233,16.1155,16.5145,10.1035
35234,16.7641,16.4745,11.0179
35235,17.2251,16.0425,10.8513
35236,17.6622,15.5544,11.1528
35237,18.3978,16.3719,11.1006
35238,18.021,16.1049,10.934
35239,18.6703,16.4964,10.0718
35240,18.6562,17.1368,10.3753
35241,19.37,17.0132,9.94452
35242,17.5623,17.3202,10.3483
35243,17.4172,16.473,10.986
35244,16.8613,16.3167,10.6422
35245,16.969,16.6232,10.8098
35246,17.089,17.1681,10.1512
35247,17.2512,17.4002,10.503
35248,17.5367,16.8429,11.2543
35249,17.4179,16.731,11.4558
35250,17.2192,16.6969,10.7317
35251,17.0056,16.9859,10.7779
35252,17.6808,17.3272,10.427
35253,17.3903,17.6446,11.0496
35254,17.015,16.7627,10.8419
35255,17.5858,16.23,11.3164
35256,17.6451,15.96,10.073
35257,17.3543,16.292,9.67813
35258,17.6801,17.0676,9.65451
35259,17.1617,16.3616,9.96452
35260,17.4196,16.2481,10.4074
35261,17.3207,16.4809,10.2067
35262,17.2375,16.7553,10.8318
35263,17.5399,16.7862,11.4561
35264,17.1119,16.5478,9.51874
35265,17.1777,17.0632,9.8021
35266,17.4338,16.6607,10.2214
35267,17.7196,16.961,9.33893
35268,17.5962,17.1804,9.83256
35269,17.8042,16.8399,10.2983
35270,17.3932,16.9263,10.035
35271,18.3139,17.1221,10.3581
35272,17.6127,16.683,10.8231
35273,18.2706,17.095,11.3456
35274,18.656,16.5419,11.6325
35275,18.6697,16.3195,11.1461
35276,17.4601,16.233,10.746
35277,17.4441,16.7221,11.31
35278,17.9767,17.1172,11.6041
35279,17.8313,16.8164,11.6542
35280,17.6646,16.7941,10.9885
35281,16.9875,17.4348,10.3234
35282,17.6003,17.83,10.6268
35283,17.0114,17.9761,10.859
35284,17.0215,16.864,11.6342
35285,17.8691,16.9754,11.7942
35286,17.6581,16.1453,12.3996
35287,17.9227,16.4714,12.8074
35288,18.0487,16.3412,10.7044
35289,16.6496,16.5307,9.58639
35290,17.1509,15.8406,9.26625
35291,17.406,15.8203,7.34142
35292,17.3458,15.5827,8.06146
35293,16.681,16.0076,8.45894
35294,16.4851,16.2631,8.5027
35295,17.1916,16.9127,8.60084
35296,17.8182,16.9876,8.99836
35297,18.3456,17.2607,9.32316
35298,16.9952,17.4628,8.9589
35299,17.3452,18.1124,9.44065
35300,17.8874,17.7668,9.73729
35301,17.6468,17.8059,10.2224
35302,18.0935,18.3076,11.0435
35303,18.9499,18.8524,11.6569
35304,18.7094,18.7903,11.7067
35305,17.1439,19.2007,10.4242
35306,17.3553,19.5078,11.0377
35307,16.83,20.0527,11.0876
35308,17.4713,17.3758,10.768
35309,17.1668,17.4267,10.5109
35310,17.2232,17.3133,10.3862
35311,17.9388,17.0903,10.7512
35312,17.8213,16.7534,11.0796
35313,18.4797,16.9329,10.5925
35314,18.4106,16.8676,11.258
35315,17.6684,16.2433,11.6672
35316,17.8678,16.5952,11.7937
35317,18.343,17.3767,11.0638
35318,18.2354,18.3084,10.394
35319,17.6103,17.866,10.2566
35320,17.2617,18.3713,9.93006
35321,17.8421,17.9289,10.7689
35322,17.8214,17.1552,11.1104
35323,17.4698,16.7779,10.2981
35324,17.425,16.2468,9.62971
35325,17.4314,15.913,9.91641
35326,17.0674,15.8627,9.9474
35327,17.5257,16.7037,9.4059
35328,17.9081,17.3415,9.62778
35329,18.0757,17.9365,9.88503
35330,17.8686,18.4929,9.84972
35331,17.5782,15.9124,10.5369
35332,17.3975,16.0085,10.6301
35333,17.1876,15.615,11.1538
35334,17.2904,15.4763,11.5016
35335,17.9703,16.1527,11.5288
35336,18.8535,16.5757,11.3121
35337,18.9575,16.3808,11.2803
35338,19.3567,16.0623,11.6282
35339,19.8001,16.5817,11.6554
35340,19.2663,17.2035,10.7857
35341,18.8034,17.5136,10.813
35342,18.2697,17.7001,9.91815
35343,17.9388,17.5126,10.4897
35344,17.4052,16.5129,10.6719
35345,17.7623,16.2744,10.542
35346,17.8422,16.3659,11.2353
35347,18.1003,16.2846,11.5266
35348,17.6829,16.8998,10.9779
35349,18.041,16.1191,10.8596
35350,17.9953,15.9561,11.0165
35351,18.2764,16.464,11.4307
35352,17.9217,17.3591,11.7221
35353,17.8687,16.2906,11.7606
35354,18.1777,16.647,11.4507
35355,17.9922,16.668,10.3164
35356,17.2706,17.1052,10.8621
35357,17.3573,17.0672,10.8673
35358,17.0211,17.5045,11.3574
35359,16.5838,16.8509,10.7823
35360,16.4219,16.7686,10.956
35361,16.4547,15.4162,10.0807
35362,16.9055,15.7703,9.9805
35363,17.2954,15.8674,8.63074
35364,17.9496,16.2507,9.20624
35365,17.7959,15.9485,9.7738
35366,17.7892,15.6945,10.0259
35367,18.5744,15.9814,10.519
35368,18.4208,16.5488,11.2985
35369,17.7694,16.7597,11.5448
35370,18.1495,15.9579,11.2447
35371,17.0064,16.4514,11.5992
35372,17.3794,17.3644,12.3787
35373,18.214,17.2633,11.8024
35374,18.159,16.6513,12.3638
35375,17.9321,17.2149,12.52
35376,17.0567,17.8031,12.1882
35377,17.544,16.661,10.2442
35378,17.995,15.8484,9.90938
35379,17.9346,15.8311,10.6981
35380,17.4519,16.044,11.5148
35381,17.8655,15.7532,10.6579
35382,17.7513,16.1158,11.5012
35383,18.4962,16.2007,12.3182
35384,17.7387,17.0635,11.8303
35385,17.6065,16.676,12.5327
35386,17.5986,16.7903,13.3214
35387,17.8168,16.8613,14.1382
35388,18.6838,17.4432,13.3364
35389,17.5037,18.1055,13.8026
35390,17.1295,18.7213,13.0009
35391,17.4296,17.3126,13.3071
35392,17.836,17.6975,12.575
35393,18.6379,16.7248,12.5235
35394,17.9351,17.2542,12.0798
35395,17.9567,16.2107,12.0284
35396,18.0675,16.3089,10.9372
35397,17.7245,16.3753,11.3003
35398,18.279,16.6415,11.6269
35399,17.6611,16.1614,12.444
35400,17.5943,16.3335,11.7319
35401,17.2853,16.3324,12.4203
35402,17.3984,16.6042,11.6193
35403,17.9392,16.7903,11.9257
35404,17.3923,16.6516,10.506
35405,16.8188,17.0115,10.8564
35406,17.4331,17.3019,10.5342
35407,17.7354,17.5324,10.7582
35408,18.5414,17.5232,9.78986
35409,17.8807,17.7538,10.1513
35410,18.2285,16.5629,10.3155
35411,18.2642,16.4094,10.7236
35412,18.3295,16.0924,9.89645
35413,18.3291,16.4475,10.5486
35414,18.4678,16.5585,11.2079
35415,18.8425,16.9184,11.8777
35416,18.0086,17.7052,11.1899
35417,18.5942,16.232,10.8005
35418,18.4078,15.7845,10.2139
35419,18.1888,16.1507,11.0404
35420,17.7376,16.3107,11.3597
35421,17.8234,16.2642,9.97655
35422,17.7667,17.0951,9.90328
35423,17.6556,17.2618,9.66364
35424,17.286,16.5188,9.32201
35425,17.8179,17.0637,8.93324
35426,17.8624,16.6076,9.69894
35427,17.694,16.5799,9.11988
35428,18.0556,15.9739,9.60855
35429,18.6011,16.3177,9.89791
35430,19.0298,16.732,9.97592
35431,19.5432,17.0898,9.96227
35432,17.7654,16.5537,10.1274
